vul_id,pkg_name,vul_introduced,vul_fixed,repo_url
GHSA-j438-45hc-vjhm,@fraction/oasis,0,2.15.0,
GHSA-hfj4-96f7-6r5g,html-janitor,0,2.0.3,
GHSA-x2w5-725j-gf2g,convict,0,6.2.3,https://github.com/mozilla/node-convict/
GHSA-9j3m-g383-29qr,@openzeppelin/contracts,4.6.0,4.7.2,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-9j3m-g383-29qr,@openzeppelin/contracts-upgradeable,4.6.0,4.7.2,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-fwvp-x5gj-773j,react-server-native,0.0.7,0.0.6,
GHSA-j32j-2hxv-rqf7,libpq,0,1.8.10,
GHSA-j32j-2hxv-rqf7,pg-native,0,3.0.1,
GHSA-hf2m-j98r-4fqw,nodebb,1.15.0,1.18.5,https://github.com/NodeBB/NodeBB
GHSA-v88g-cgmw-v5xw,ajv,0,6.12.3,https://github.com/ajv-validator/ajv
GHSA-xf27-jqwv-gf3r,larvitbase-api,0,0.5.5,
GHSA-xr9h-9m79-x29g,rendertron,0,3.0.0,
GHSA-j2wh-wrv3-4x4g,@graphql-mesh/cli,0.78.0,0.82.22,https://github.com/Urigo/graphql-mesh
GHSA-j2wh-wrv3-4x4g,@graphql-mesh/http,0,0.3.19,https://github.com/Urigo/graphql-mesh
GHSA-m6cx-g6qm-p2cx,npm,0,6.13.3,https://github.com/npm/cli
GHSA-jxg6-fhwc-9v9c,es6-crawler-detect,0,3.1.3,
GHSA-x2jx-w3wm-9p3p,nadesiko3,0,3.3.75,https://github.com/kujirahand/nadesiko3
GHSA-7mg4-w3w5-x5pc,json-pointer,0,0.6.1,
GHSA-jxfh-8wgv-vfr2,dojo,0,1.11.10,https://github.com/dojo/dojo
GHSA-jxfh-8wgv-vfr2,dojo,1.12.0,1.12.8,https://github.com/dojo/dojo
GHSA-jxfh-8wgv-vfr2,dojo,1.13.0,1.13.7,https://github.com/dojo/dojo
GHSA-jxfh-8wgv-vfr2,dojo,1.14.0,1.14.6,https://github.com/dojo/dojo
GHSA-jxfh-8wgv-vfr2,dojo,1.15.0,1.15.3,https://github.com/dojo/dojo
GHSA-jxfh-8wgv-vfr2,dojo,1.16.0,1.16.2,https://github.com/dojo/dojo
GHSA-pf27-929j-9pmm,hermes-engine,0,0.5.2,
GHSA-832h-xg76-4gv6,brace-expansion,0,1.1.7,https://github.com/juliangruber/brace-expansion
GHSA-g68x-vvqq-pvw3,ckeditor,0,4.11.0,
GHSA-5jpf-pj32-xx53,auth0,0,2.27.1,
GHSA-43ch-2h55-2vj7,private-ip,0,2.0.0,
GHSA-4h98-2769-gh6h,@openzeppelin/contracts,4.1.0,4.7.3,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-4h98-2769-gh6h,@openzeppelin/contracts-upgradeable,4.1.0,4.7.3,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-xf7w-r453-m56c,fstream,0,1.0.12,
GHSA-4w88-rjj3-x7wp,electron,0,1.6.14,
GHSA-4w88-rjj3-x7wp,electron,1.7.0,1.7.8,
GHSA-5fjj-cfh2-ghc5,jsreport,0,2.6.0,
GHSA-5947-m4fg-xhqg,lodash.mergewith,0,4.6.1,
GHSA-9jm3-5835-537m,apex-publish-static-files,0,2.0.1,
GHSA-xqp8-w826-hh6x,parse-server,0,4.10.3,https://github.com/parse-community/parse-server
GHSA-gmjw-49p4-pcfm,msgpack5,0,3.6.1,
GHSA-gmjw-49p4-pcfm,msgpack5,4.0.0,4.5.1,
GHSA-gmjw-49p4-pcfm,msgpack5,5.0.0,5.2.1,
GHSA-236h-rqv8-8q73,parse-server,3.5.0,4.3.0,
GHSA-7wwv-vh3v-89cq,highlight.js,9.0.0,10.4.1,
GHSA-7wwv-vh3v-89cq,@highlightjs/cdn-assets,0,10.4.1,
GHSA-4gpv-cvmq-6526,protobufjs,6.0.0,6.8.6,
GHSA-4gpv-cvmq-6526,protobufjs,0,5.0.3,
GHSA-8462-q7x7-g2x4,bson,0.5.0,1.0.5,https://github.com/mongodb/js-bson
GHSA-xmh9-rg6f-j3mr,@solid/identity-token-verifier,0,0.5.2,
GHSA-4f9m-pxwh-68hg,swagger-ui,0,3.20.9,https://github.com/swagger-api/swagger-ui
GHSA-hc9w-4p87-j549,cached-path-relative,0,1.0.2,
GHSA-m939-vrfp-9v8p,js-ini,0,1.3.0,https://github.com/Sdju/js-ini
GHSA-mh6f-8j2x-4483,event-stream,3.3.6,4.0.0,https://github.com/dominictarr/event-stream
GHSA-j8r2-2x94-2q67,diagram-js-direct-editing,0,1.4.3,https://github.com/bpmn-io/diagram-js-direct-editing
GHSA-j259-6c58-9m58,loopback-connector-postgresql,0,5.5.1,https://github.com/loopbackio/loopback-connector-postgresql/
GHSA-6gg3-pmm7-97xc,auth0-lock,0,11.26.3,
GHSA-4g53-vp7q-gfjv,@worker-tools/stripe-webhook,0,1.1.4,
GHSA-3233-rgx3-c2wh,mustache,0,2.2.1,
GHSA-j377-2x76-558h,is-email,0,1.0.1,https://github.com/segmentio/is-email
GHSA-v9p9-535w-4285,litespeed.js,0,0.3.12,
GHSA-v9p9-535w-4285,appwrite/server-ce,0.12.0,0.12.2,
GHSA-v9p9-535w-4285,appwrite/server-ce,0,0.11.1,
GHSA-fg5w-w99f-rj6w,@ronomon/opened,0,1.5.2,https://github.com/ronomon/opened
GHSA-wrvr-8mpx-r7pp,mime,2.0.0,2.0.3,https://github.com/broofa/mime
GHSA-wrvr-8mpx-r7pp,mime,0,1.4.1,https://github.com/broofa/mime
GHSA-7r7x-4c4q-c4qf,next-auth,0,4.20.1,https://github.com/nextauthjs/next-auth
GHSA-7p6w-x2gr-rrf8,ag-grid-community,0,14.0.0,https://github.com/ag-grid/ag-grid
GHSA-6fc8-4gx4-v693,ws,7.0.0,7.4.6,https://github.com/websockets/ws
GHSA-6fc8-4gx4-v693,ws,6.0.0,6.2.2,https://github.com/websockets/ws
GHSA-6fc8-4gx4-v693,ws,5.0.0,5.2.3,https://github.com/websockets/ws
GHSA-6293-2vg2-pmp5,nocodb,0,0.91.9,https://github.com/nocodb/nocodb
GHSA-rhvc-x32h-5526,droppy,0,3.5.0,
GHSA-46fh-8fc5-xcwx,lodash.defaultsdeep,0,4.6.1,
GHSA-qfcv-5whw-7pcw,aegir,21.7.0,21.10.1,https://github.com/ipfs/aegir
GHSA-72fv-qgj6-2w2p,nodebb,0,0.8.2,
GHSA-rch7-f4h5-x9rj,libp2p-secio,0,0.9.0,
GHSA-mm62-wxc8-cf7m,serialize-to-js,0,1.0.0,https://github.com/commenthol/serialize-to-js
GHSA-9r27-994c-4xch,discord-markdown,0,2.3.1,
GHSA-h7pc-85cg-wmch,kindlegen,0,1.1.0,
GHSA-w222-53c6-c86p,electron,1.7.0,1.7.11,
GHSA-w222-53c6-c86p,electron,1.6.0,1.6.16,
GHSA-w222-53c6-c86p,electron,1.8.0,1.8.2-beta.4,
GHSA-7grf-83vw-6f5x,@openzeppelin/contracts,2.0.0,4.7.2,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-7grf-83vw-6f5x,@openzeppelin/contracts-upgradeable,3.2.0,4.7.2,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-582f-p4pg-xc74,csv-parse,0,4.4.6,https://github.com/adaltas/node-csv-parse
GHSA-34r7-q49f-h37c,uglify-js,0,2.4.24,https://github.com/mishoo/UglifyJS2
GHSA-5635-9mvj-r6hp,vue-backbone,0.1.2,0.1.3,
GHSA-3wj8-vp9h-rm6m,total.js,0,3.4.8,
GHSA-cr3q-pqgq-m8c2,swagger-ui,0,4.1.3,https://github.com/swagger-api/swagger-ui
GHSA-vh5w-fg69-rc8m,google-closure-library,0,20200315.0.0,
GHSA-5xjx-4xcm-hpcm,ts-nodash,0,1.2.7,https://github.com/BadOPCode/NoDash
GHSA-mwp6-j9wf-968c,generator-jhipster,0,6.3.0,https://github.com/jhipster/generator-jhipster
GHSA-m8r5-7wf4-63mw,nadesiko3,0,3.3.69,https://github.com/kujirahand/nadesiko3
GHSA-c6rp-xvqv-mwmf,epubjs,0,0.3.89,https://github.com/futurepress/epub.js
GHSA-q26w-wjj2-22vv,joplin,0,1.3.11,
GHSA-cp47-r258-q626,vega,5.0.0,5.4.1,https://github.com/vega/vega
GHSA-cp47-r258-q626,vega,0,4.5.1,https://github.com/vega/vega
GHSA-94m7-w873-6wwf,modlibrary,0.1.1,0.1.0,
GHSA-v6cj-r88p-92rm,centra,0,2.4.0,https://github.com/ethanent/centra
GHSA-788m-pj96-7w2c,fomantic-ui,0,2.7.0,https://github.com/fomantic/Fomantic-UI
GHSA-8f9f-pc5v-9r5h,@ensdomains/ens,0,0.4.0,
GHSA-r628-mhmh-qjhw,tar,0,3.2.3,https://github.com/isaacs/node-tar
GHSA-r628-mhmh-qjhw,tar,4.0.0,4.4.15,https://github.com/isaacs/node-tar
GHSA-r628-mhmh-qjhw,tar,5.0.0,5.0.7,https://github.com/isaacs/node-tar
GHSA-r628-mhmh-qjhw,tar,6.0.0,6.1.2,https://github.com/isaacs/node-tar
GHSA-563h-697m-j7x5,device-mqtt,1.0.11,1.0.10,
GHSA-62gr-4qp9-h98f,handlebars,4.0.0,4.4.5,
GHSA-g6ww-v8xp-vmwg,pathval,0,1.1.1,https://github.com/chaijs/pathval
GHSA-46c4-8wrp-j99v,url-parse,0,1.4.5,
GHSA-rh6c-q938-3r9q,validator,0,1.1.0,
GHSA-j3ff-xp6c-6gcc,@chainsafe/libp2p-noise,0,4.1.2,https://github.com/ChainSafe
GHSA-j3ff-xp6c-6gcc,@chainsafe/libp2p-noise,5.0.0,5.0.3,https://github.com/ChainSafe
